City,hotel_name,hotel_url,hotel_rating,hotel_description,hotel_address
Aix en Provence,thecamp hôtel Premium Lodge- Aix en Provence,https://www.booking.com/hotel/fr/thecamp-amp-lodges.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__35127&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","Vous pouvez bénéficier d'une réduction Genius dans l'établissement thecamp hôtel Premium Lodge- Aix en Provence ! Connectez-vous pour économiser.
 Situé à Aix-en-Provence, à 25 km de la gare de Marseille Saint-Charles, le thecamp hôtel Premium Lodge- Aix en Provence propose une piscine extérieure ouverte en saison, un parking privé gratuit, une salle de sport et un jardin. Doté d'une terrasse, cet hôtel 3 étoiles propose des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Certains logements possèdent un balcon avec vue sur la montagne.

Toutes les chambres sont équipées d'une télévision par satellite à écran plat, d'une bouilloire, d'une douche, d'articles de toilette gratuits et d'un bureau. Certaines possèdent également une cuisine avec un réfrigérateur, un four et un micro-ondes. Tous les logements comprennent une armoire.

Un petit-déjeuner continental est servi chaque matin.

Vous pourrez pratiquer diverses activités à Aix-en-Provence et dans ses environs, telles que le vélo et la randonnée.

Vous séjournerez à 25 km de la station de métro Joliette et à 26 km de celle du Vieux-Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 19 km. 







En voir plus","
550 rue Denis Papin, 13100 Aix-en-Provence, France
"
Aix en Provence,CORDELIERS MAIRIE,https://www.booking.com/hotel/fr/cordeliers-mairie.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=999963401_373838095_4_0_0&highlighted_blocks=999963401_373838095_4_0_0&matching_block_id=999963401_373838095_4_0_0&sr_pri_blocks=999963401_373838095_4_0_0__63000&from=searchresults#hotelTmpl,"7,3","Doté d'une connexion Wi-Fi gratuite, le CORDELIERS MAIRIE est situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette. Cet appartement se trouve à 32 km du centre commercial Les Terrasses du Port et de la station de métro Vieux Port.

Cet appartement d'une chambre comprend un salon avec une télévision à écran plat et une kitchenette entièrement équipée.

Vous séjournerez à 32 km du musée des civilisations de l'Europe et de la Méditerranée et à 33 km de la rue Saint-Ferréol. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. 




C'est le quartier préféré des voyageurs visitant Aix-en-Provence, selon les commentaires clients indépendants.





En voir plus","
38 Rue des Cordeliers, 13100 Aix-en-Provence, France
"
Aix en Provence,Campanile Aix-en-Provence Sud - Pont de l'Arc,https://www.booking.com/hotel/fr/campanile-aix-en-provence-sud.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=21975403_203211519_2_2_0&highlighted_blocks=21975403_203211519_2_2_0&matching_block_id=21975403_203211519_2_2_0&sr_pri_blocks=21975403_203211519_2_2_0__54060&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,3","Installé à Aix-en-Provence, à 3 km du centre historique et du cours Mirabeau, le Campanile Aix-en-Provence Sud - Pont de l’Arc vous propose des hébergements climatisés avec une connexion Wi-Fi gratuite.

Toutes les chambres sont équipées d’une télévision à écran plat. Chaque logement est doté d’un plateau/bouilloire.

L’hôtel sert tous les matins un petit-déjeuner buffet. Le restaurant sur place prépare une cuisine française contemporaine, que vous pourrez savourer sur la terrasse en été. Un buffet composé de plats chauds et froids est également disponible.

L’hôtel possède un ascenseur et un parking privé gratuit sur place. Un bus desservant directement le centre-ville s’arrête en face de l’hôtel.

L’établissement se trouve à 13 km de la gare TGV d’Aix-en-Provence et à 8 km de la salle polyvalente Arena du Pays d’Aix. L’aéroport Marseille-Provence est accessible en 20 minutes de route. 








En voir plus","
1 Rue Jean Andreani, 13090 Aix-en-Provence, France
"
Aix en Provence,Catherine Studios,https://www.booking.com/hotel/fr/catherine-studios.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=913465601_362738157_2_0_0&highlighted_blocks=913465601_362738157_2_0_0&matching_block_id=913465601_362738157_2_0_0&sr_pri_blocks=913465601_362738157_2_0_0__50475&from=searchresults#hotelTmpl,"9,0","Bénéficiant d'un service de prêt de vélos, d'un jardin et d'une terrasse, le Catherine Studios est situé dans le centre d'Aix-en-Provence, à 31 km de la gare de Marseille Saint-Charles et de la station de métro Joliette. La connexion Wi-Fi est gratuite.

Certains logements comprennent une cuisine équipée d'un réfrigérateur.

Vous séjournerez à 32 km du centre commercial Les Terrasses du Port et à 33 km de la station de métro Vieux Port. L'aéroport de Marseille-Provence, le plus proche, est implanté à 27 km. 




C'est le quartier préféré des voyageurs visitant Aix-en-Provence, selon les commentaires clients indépendants.





En voir plus","
25 Rue Lisse Saint-Louis, 13100 Aix-en-Provence, France
"
Avignon,Hotel Alizéa,https://www.booking.com/hotel/fr/hotel-alizea.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9796691c272d038a&srepoch=1690124218&all_sr_blocks=22831614_359427644_0_0_0&highlighted_blocks=22831614_359427644_0_0_0&matching_block_id=22831614_359427644_0_0_0&sr_pri_blocks=22831614_359427644_0_0_0__53730&from=searchresults#hotelTmpl,"4,9","Occupant un bâtiment du XVIIIe siècle, l'Alizéa est un hôtel situé dans le centre-ville d'Avignon, à 800 mètres du palais des Papes et à 900 mètres du pont d'Avignon. Une connexion Wi-Fi sécurisée est disponible gratuitement dans l'ensemble de l'établissement.

Chaque chambre comprend une télévision par satellite et une salle de bains privative.

La réception est ouverte 24h/24.

L'aéroport d'Avignon-Provence se trouve à 9 km de l'Alizéa. 




C'est le quartier préféré des voyageurs visitant Avignon, selon les commentaires clients indépendants.






En voir plus","
38 Cours Jean Jaurès, 84000 Avignon, France
"
Aix en Provence,La Caravelle,https://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=4992301_200096628_2_2_0&highlighted_blocks=4992301_200096628_2_2_0&matching_block_id=4992301_200096628_2_2_0&sr_pri_blocks=4992301_200096628_2_2_0__45740&from=searchresults#hotelTmpl,"7,6","Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Caravelle ! Connectez-vous pour économiser.
 Au cœur d'Aix-en-Provence, l'hôtel La Caravelle vous accueille à moins de 8 minutes à pied du cours Mirabeau, du musée Granet et du palais des congrès.

Toutes les chambres disposent d'un ventilateur ou de la climatisation, d'un bureau, ainsi que d'une salle de bains privative munie d'une baignoire ou d'une douche.

Un petit-déjeuner buffet vous sera servi tous les matins lors de votre séjour dans l'établissement La Caravelle. Un petit-déjeuner continental est également disponible à un tarif réduit. Il comprend une boisson chaude, un croissant et un verre de jus d'orange. Vous pourrez le déguster dans votre chambre.

Doté d'un système de surveillance vidéo, l'hôtel La Caravelle propose l'accès gratuit aux ordinateurs dans les parties communes. Enfin, un parking public est accessible à proximité. 




C'est le quartier préféré des voyageurs visitant Aix-en-Provence, selon les commentaires clients indépendants.






En voir plus","
29, boulevard du Roi René, 13100 Aix-en-Provence, France
"
Aix en Provence,Appart'City Classic Aix-en-Provence - La Duranne,https://www.booking.com/hotel/fr/my-suite-les-balcons-de-la-duranne.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=5520417_340055738_0_2_0&highlighted_blocks=5520417_340055738_0_2_0&matching_block_id=5520417_340055738_0_2_0&sr_pri_blocks=5520417_340055738_0_2_0__35860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4","L'Appart'City Classic Aix-en-Provence - La Duranne est situé à respectivement 10 minutes et 15 minutes en voiture de la gare TGV et du centre d'Aix-en-Provence. Dotée d'une piscine ouverte en saison, d'une terrasse et d'une salle de sport, cette résidence propose des studios et des appartements. Vous bénéficierez d'une connexion Wi-Fi gratuite.

Desservis par un ascenseur, tous les studios et les appartements possèdent un balcon ou une terrasse. Munis d'une télévision à écran plat, ils comprennent tous une salle de bains privative avec une baignoire ou une douche. Leur kitchenette est équipée de plaques de cuisson, d'un micro-ondes et d'un réfrigérateur. Le linge de lit et les serviettes sont fournis.

Moyennant des frais supplémentaires, vous profiterez de services de blanchisserie et de ménage additionnel, ainsi que d'un petit-déjeuner composé d'un choix de pains, de viennoiseries, de boissons chaudes et froides, de salade de fruits, de fruits frais, de fromage et de yaourts.

L'Appart'City Classic Aix-en-Provence - La Duranne est installé dans le pôle d'activités Les Milles, à 35 minutes de route de Marseille. L'aéroport de Marseille Provence, le plus proche, se trouve quant à lui à 18 km. Enfin, vous disposerez d'un parking sur place moyennant des frais supplémentaires. 








En voir plus","
300 Avenue Du Grand Vallat, 13290 Aix-en-Provence, France
"
Aix en Provence,Résidence Les Académies Aixoise,https://www.booking.com/hotel/fr/residence-aixoise.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=42c5691c6b3806d2&srepoch=1690124218&all_sr_blocks=556180301_206873330_2_2_0&highlighted_blocks=556180301_206873330_2_2_0&matching_block_id=556180301_206873330_2_2_0&sr_pri_blocks=556180301_206873330_2_2_0__29273&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,1","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Résidence Les Académies Aixoise ! Connectez-vous pour économiser.
 Située à Aix-en-Provence, à 32 km de la gare Marseille Saint-Charles et de la station de métro Joliette, la Résidence Les Académies Aixoise offre une vue sur la ville et dispose d’une connexion Wi-Fi gratuite ainsi que d’un jardin avec une terrasse. Un parking privé est disponible sur place.

Vous pourrez profiter d’une télévision à écran plat ainsi que d’une salle de bains privative pourvue d’une douche et d’articles de toilette gratuits. La cuisine est équipée d’un réfrigérateur, d’un micro-ondes et de plaques de cuisson.

Un petit-déjeuner continental ou végétarien est servi tous les matins sur place.

La station de métro Vieux Port et le centre commercial Les Terrasses du Port se trouvent à 33 km de l’établissement. L'aéroport de Marseille-Provence, le plus proche, est à 30 km de l’établissement. 






En voir plus","
85 Rue Paul Sabatier, 13090 Aix-en-Provence, France
"
Avignon,"The Originals Boutique, Hôtel Danieli, Avignon",https://www.booking.com/hotel/fr/hoteldanieli.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9796691c272d038a&srepoch=1690124218&all_sr_blocks=13011_88560059_0_2_0&highlighted_blocks=13011_88560059_0_2_0&matching_block_id=13011_88560059_0_2_0&sr_pri_blocks=13011_88560059_0_2_0__77850&from=searchresults#hotelTmpl,"7,3","L'The Originals Boutique, Hôtel Danieli, Avignon est situé au cœur de la vieille ville d'Avignon, à 400 mètres du Palais des Papes et à 10 minutes à pied du pont d'Avignon. Les peintures dans cet hôtel ont été réalisées par Yvan Osscini.

L'hôtel propose des chambres climatisées dotées d'une télévision à écran plat, d'un bureau et d'une armoire. Leur salle de bains privative est pourvue d’une baignoire ou d’une douche et d’un sèche-cheveux.

Le petit-déjeuner est servi dans cet établissement et un distributeur automatique est disponible pour d'autres collations. Vous trouverez des épiceries et restaurants à moins de 150 mètres de l’établissement.

La gare centrale d’Avignon est à 10 minutes à pied.

L'établissement ne dispose pas de parking et il vous est recommandé de vous garer au Palais des Papes, à 5 minutes à pied de l'hôtel, au tarif de 17 EUR pour 24 heures. L'entrée est située à l'extérieur, à côté du pont d'Avignon. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.





En voir plus","
17 Rue de la République, 84000 Avignon, France
"
Avignon,Hôtel Le Bristol,https://www.booking.com/hotel/fr/hotel-bristol-avignon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9796691c272d038a&srepoch=1690124218&all_sr_blocks=65938_264227455_0_2_0&highlighted_blocks=65938_264227455_0_2_0&matching_block_id=65938_264227455_0_2_0&sr_pri_blocks=65938_264227455_0_2_0__84980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Le Bristol ! Connectez-vous pour économiser.
 Idéalement situé à l’intérieur des remparts du centre d’Avignon, l’Hôtel Le Bristol vous propose des chambres climatisées, un bar, une connexion Wi-Fi gratuite et un salon commun. Il assure un service de concierge. La réception est ouverte 24h/24.

À seulement 15 minutes à pied du Palais des Papes, les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative.

Vous pourrez savourer un petit-déjeuner buffet sur place.

L’aéroport d'Avignon-Provence, le plus proche de l’Hôtel Le Bristol, se trouve à 9 km. 




C'est le quartier préféré des voyageurs visitant Avignon, selon les commentaires clients indépendants.






En voir plus","
44 Cours Jean Jaurès, 84000 Avignon, France
"
